purpose,i,j,model_requested,circuit_index,depth_transpiled,size_transpiled,ops_transpiled
test_kernel,9,0,qksvc,245,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,9,1,qksvc,246,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,9,2,qksvc,247,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,9,3,qksvc,248,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,9,4,qksvc,249,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,9,5,qksvc,250,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,9,6,qksvc,251,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,9,7,qksvc,252,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,9,8,qksvc,253,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,9,9,qksvc,254,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,10,0,qksvc,255,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,1,qksvc,256,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,2,qksvc,257,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,3,qksvc,258,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,4,qksvc,259,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,5,qksvc,260,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,6,qksvc,261,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,7,qksvc,262,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,8,qksvc,263,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,10,9,qksvc,264,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,11,0,qksvc,265,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,11,1,qksvc,266,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,11,2,qksvc,267,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,11,3,qksvc,268,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,11,4,qksvc,269,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,11,5,qksvc,270,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,11,6,qksvc,271,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,11,7,qksvc,272,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,11,8,qksvc,273,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,11,9,qksvc,274,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,12,0,qksvc,275,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,12,1,qksvc,276,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,12,2,qksvc,277,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,12,3,qksvc,278,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,12,4,qksvc,279,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,12,5,qksvc,280,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,12,6,qksvc,281,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,12,7,qksvc,282,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,12,8,qksvc,283,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,12,9,qksvc,284,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,13,0,qksvc,285,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,13,1,qksvc,286,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,13,2,qksvc,287,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,13,3,qksvc,288,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,13,4,qksvc,289,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,13,5,qksvc,290,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,13,6,qksvc,291,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,13,7,qksvc,292,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,13,8,qksvc,293,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,13,9,qksvc,294,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,14,0,qksvc,295,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,14,1,qksvc,296,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,14,2,qksvc,297,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,14,3,qksvc,298,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,14,4,qksvc,299,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,14,5,qksvc,300,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,14,6,qksvc,301,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,14,7,qksvc,302,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,14,8,qksvc,303,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,14,9,qksvc,304,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,15,0,qksvc,305,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,15,1,qksvc,306,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,15,2,qksvc,307,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,15,3,qksvc,308,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,15,4,qksvc,309,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,15,5,qksvc,310,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,15,6,qksvc,311,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,15,7,qksvc,312,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,15,8,qksvc,313,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,15,9,qksvc,314,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,16,0,qksvc,315,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,1,qksvc,316,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,2,qksvc,317,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,3,qksvc,318,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,4,qksvc,319,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,5,qksvc,320,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,6,qksvc,321,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,7,qksvc,322,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,8,qksvc,323,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,16,9,qksvc,324,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,17,0,qksvc,325,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,17,1,qksvc,326,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,17,2,qksvc,327,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,17,3,qksvc,328,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,17,4,qksvc,329,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,17,5,qksvc,330,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,17,6,qksvc,331,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,17,7,qksvc,332,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,17,8,qksvc,333,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,17,9,qksvc,334,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,18,0,qksvc,335,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,18,1,qksvc,336,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,18,2,qksvc,337,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,18,3,qksvc,338,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,18,4,qksvc,339,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,18,5,qksvc,340,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,18,6,qksvc,341,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,18,7,qksvc,342,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,18,8,qksvc,343,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,18,9,qksvc,344,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,19,0,qksvc,345,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,1,qksvc,346,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,2,qksvc,347,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,3,qksvc,348,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,4,qksvc,349,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,5,qksvc,350,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,6,qksvc,351,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,7,qksvc,352,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,8,qksvc,353,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,19,9,qksvc,354,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,20,0,qksvc,355,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,20,1,qksvc,356,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,20,2,qksvc,357,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,20,3,qksvc,358,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,20,4,qksvc,359,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,20,5,qksvc,360,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,20,6,qksvc,361,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,20,7,qksvc,362,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,20,8,qksvc,363,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,20,9,qksvc,364,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,21,0,qksvc,365,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,1,qksvc,366,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,2,qksvc,367,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,3,qksvc,368,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,4,qksvc,369,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,5,qksvc,370,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,6,qksvc,371,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,7,qksvc,372,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,8,qksvc,373,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,21,9,qksvc,374,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,22,0,qksvc,375,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,22,1,qksvc,376,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,22,2,qksvc,377,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,22,3,qksvc,378,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,22,4,qksvc,379,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,22,5,qksvc,380,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,22,6,qksvc,381,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,22,7,qksvc,382,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,22,8,qksvc,383,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,22,9,qksvc,384,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,23,0,qksvc,385,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,1,qksvc,386,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,2,qksvc,387,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,3,qksvc,388,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,4,qksvc,389,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,5,qksvc,390,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,6,qksvc,391,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,7,qksvc,392,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,8,qksvc,393,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,23,9,qksvc,394,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,24,0,qksvc,395,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,24,1,qksvc,396,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,24,2,qksvc,397,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,24,3,qksvc,398,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,24,4,qksvc,399,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,24,5,qksvc,400,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,24,6,qksvc,401,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,24,7,qksvc,402,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,24,8,qksvc,403,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,24,9,qksvc,404,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,25,0,qksvc,405,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,25,1,qksvc,406,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,25,2,qksvc,407,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,25,3,qksvc,408,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,25,4,qksvc,409,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,25,5,qksvc,410,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,25,6,qksvc,411,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,25,7,qksvc,412,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,25,8,qksvc,413,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,25,9,qksvc,414,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,26,0,qksvc,415,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,26,1,qksvc,416,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,26,2,qksvc,417,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,26,3,qksvc,418,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,26,4,qksvc,419,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,26,5,qksvc,420,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,26,6,qksvc,421,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,26,7,qksvc,422,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,26,8,qksvc,423,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,26,9,qksvc,424,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,27,0,qksvc,425,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,27,1,qksvc,426,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,27,2,qksvc,427,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,27,3,qksvc,428,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,27,4,qksvc,429,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,27,5,qksvc,430,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,27,6,qksvc,431,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,27,7,qksvc,432,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,27,8,qksvc,433,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,27,9,qksvc,434,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,28,0,qksvc,435,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,28,1,qksvc,436,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,28,2,qksvc,437,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,28,3,qksvc,438,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,28,4,qksvc,439,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,28,5,qksvc,440,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,28,6,qksvc,441,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,28,7,qksvc,442,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,28,8,qksvc,443,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,28,9,qksvc,444,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,29,0,qksvc,445,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,1,qksvc,446,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,2,qksvc,447,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,3,qksvc,448,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,4,qksvc,449,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,5,qksvc,450,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,6,qksvc,451,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,7,qksvc,452,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,8,qksvc,453,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,29,9,qksvc,454,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,0,qksvc,455,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,1,qksvc,456,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,2,qksvc,457,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,3,qksvc,458,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,4,qksvc,459,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,5,qksvc,460,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,6,qksvc,461,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,7,qksvc,462,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,8,qksvc,463,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,30,9,qksvc,464,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,31,0,qksvc,465,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,31,1,qksvc,466,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,31,2,qksvc,467,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,31,3,qksvc,468,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,31,4,qksvc,469,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,31,5,qksvc,470,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,31,6,qksvc,471,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,31,7,qksvc,472,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,31,8,qksvc,473,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,31,9,qksvc,474,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,32,0,qksvc,475,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,1,qksvc,476,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,2,qksvc,477,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,3,qksvc,478,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,4,qksvc,479,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,5,qksvc,480,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,6,qksvc,481,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,7,qksvc,482,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,8,qksvc,483,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,32,9,qksvc,484,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,33,0,qksvc,485,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,33,1,qksvc,486,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
test_kernel,33,2,qksvc,487,5,12,"{'sx': 4, 'rz': 4, 'measure': 4, 'barrier': 1}"
test_kernel,33,3,qksvc,488,6,17,"{'rz': 7, 'sx': 6, 'measure': 4, 'barrier': 1}"
